epoch,error,step,train_loss,val_loss
629,,5039,,1.01123177955742e-05
630,,5047,,1.0137504432350397e-05
631,1.2099970579147339,5049,3.762919732253067e-06,
631,,5055,,1.0321857189410366e-05
632,,5063,,1.2076288840034977e-05
633,,5071,,1.267510924662929e-05
634,,5079,,1.2880764188594185e-05
635,,5087,,1.0871092854358722e-05
636,,5095,,1.0982846106344368e-05
637,0.5322202444076538,5099,2.1378798464866122e-06,
637,,5103,,1.0097975973621942e-05
638,,5111,,1.0941455911961384e-05
639,,5119,,9.800003681448288e-06
640,,5127,,1.1290318980172742e-05
641,,5135,,1.0469904736964963e-05
642,,5143,,1.0559663678577635e-05
643,1.4833945035934448,5149,4.475429250305751e-06,
643,,5151,,9.949754712579306e-06
644,,5159,,1.0108492460858542e-05
645,,5167,,9.828056136029772e-06
646,,5175,,1.026798508974025e-05
647,,5183,,1.001747659756802e-05
648,,5191,,1.000065549305873e-05
649,1.2206629514694214,5199,3.34287710757053e-06,
649,,5199,,9.658913768362254e-06
650,,5207,,9.90042281046044e-06
651,,5215,,9.987056728277821e-06
652,,5223,,1.0359734915255103e-05
653,,5231,,1.0355137419537641e-05
654,,5239,,1.030256044032285e-05
655,,5247,,9.72762154560769e-06
656,1.5356228351593018,5249,3.5724226563615957e-06,
656,,5255,,9.736838364915457e-06
657,,5263,,9.567892448103521e-06
658,,5271,,1.0258598194923252e-05
659,,5279,,9.87698422250105e-06
660,,5287,,9.87268504104577e-06
661,,5295,,9.618028343538754e-06
662,0.6225879192352295,5299,3.416592790017603e-06,
662,,5303,,9.810310984903481e-06
663,,5311,,9.737844266055617e-06
664,,5319,,9.946380487235729e-06
665,,5327,,1.0513828783587087e-05
666,,5335,,9.871698239294346e-06
667,,5343,,1.0162551916437224e-05
668,1.5624688863754272,5349,2.6862658160098363e-06,
668,,5351,,1.00494253274519e-05
669,,5359,,9.753330232342705e-06
670,,5367,,9.941836651705671e-06
671,,5375,,9.977843546948861e-06
672,,5383,,1.2562367373902816e-05
673,,5391,,1.1923375495825894e-05
674,1.1318806409835815,5399,1.3414888826446258e-06,
674,,5399,,1.1109917068097275e-05
675,,5407,,1.0333687896491028e-05
676,,5415,,1.0320236469851807e-05
677,,5423,,9.661522199166939e-06
678,,5431,,9.459377906750888e-06
679,,5439,,9.594780749466736e-06
680,,5447,,9.442617738386616e-06
681,2.89493465423584,5449,3.277926907685469e-06,
681,,5455,,9.560000762576237e-06
682,,5463,,9.998379027820192e-06
683,,5471,,9.913989742926788e-06
684,,5479,,9.30399437493179e-06
685,,5487,,1.0036847925221082e-05
686,,5495,,9.34205309022218e-06
687,4.044482231140137,5499,3.4190327369287843e-06,
687,,5503,,9.411006431037094e-06
688,,5511,,9.760752618603874e-06
689,,5519,,9.68118547461927e-06
690,,5527,,9.833189324126579e-06
691,,5535,,9.696094821265433e-06
692,,5543,,9.317925105278846e-06
693,3.9359312057495117,5549,2.4073891836451367e-05,
693,,5551,,1.0879078217840288e-05
694,,5559,,1.0977418241964187e-05
695,,5567,,1.051920662575867e-05
696,,5575,,1.0348142495786306e-05
697,,5583,,9.935102752933744e-06
698,,5591,,1.036868525261525e-05
699,1.7661030292510986,5599,1.654640982451383e-06,
699,,5599,,9.357270755572245e-06
700,,5607,,9.195709935738705e-06
701,,5615,,9.563760613673367e-06
702,,5623,,9.346488695882726e-06
703,,5631,,1.013638757285662e-05
704,,5639,,9.163310096482746e-06
705,,5647,,1.2872194020019379e-05
706,1.4116334915161133,5649,5.895782123843674e-06,
706,,5655,,9.327211046183947e-06
707,,5663,,1.1064322279707994e-05
708,,5671,,1.1368903869879432e-05
709,,5679,,9.624329322832637e-06
710,,5687,,1.0818615010066424e-05
711,,5695,,9.489422154729255e-06
712,0.7603592276573181,5699,3.376361519258353e-06,
712,,5703,,1.1283127605565824e-05
713,,5711,,1.2886893273389433e-05
714,,5719,,1.2737286851915997e-05
715,,5727,,1.351794162474107e-05
716,,5735,,1.0920168278971687e-05
717,,5743,,9.775737453310285e-06
718,3.363801956176758,5749,2.416579627606552e-05,
718,,5751,,9.243424756277818e-06
719,,5759,,9.395793313160539e-06
720,,5767,,8.988309673441108e-06
721,,5775,,9.069622137758415e-06
722,,5783,,8.978853657026775e-06
723,,5791,,9.147459422820248e-06
724,1.0154858827590942,5799,1.3013089301239233e-05,
724,,5799,,9.811063137021847e-06
725,,5807,,1.064701791619882e-05
726,,5815,,9.411131941305939e-06
727,,5823,,8.933829121815506e-06
728,,5831,,8.963978871179279e-06
729,,5839,,9.909745131153613e-06
730,,5847,,9.098529517359566e-06
731,3.2333157062530518,5849,2.1807156372233294e-05,
731,,5855,,8.890623576007783e-06
732,,5863,,8.892712685337756e-06
733,,5871,,8.845697266224306e-06
734,,5879,,9.803039574762806e-06
735,,5887,,1.007252558338223e-05
736,,5895,,8.858922228682786e-06
737,3.755068063735962,5899,3.482731699477881e-05,
737,,5903,,8.880349923856556e-06
738,,5911,,8.807613994576968e-06
739,,5919,,9.81868743110681e-06
740,,5927,,1.3579615369962994e-05
741,,5935,,1.986719507840462e-05
742,,5943,,1.8028682461590506e-05
743,0.9016472697257996,5949,6.340854724840028e-06,
743,,5951,,1.2437442819646094e-05
744,,5959,,1.0532238775340375e-05
745,,5967,,9.463788956054486e-06
746,,5975,,8.793072993285023e-06
747,,5983,,8.759914635447785e-06
748,,5991,,8.762658580963034e-06
749,2.4462568759918213,5999,4.554662154987454e-06,
749,,5999,,8.780781172390562e-06
750,,6007,,8.818346032057889e-06
751,,6015,,9.360991498397198e-06
752,,6023,,9.020782272273209e-06
753,,6031,,9.031434274220373e-06
754,,6039,,9.393017535330728e-06
755,,6047,,1.03428556030849e-05
756,5.2733235359191895,6049,4.850631285080453e-06,
756,,6055,,9.553578820487019e-06
757,,6063,,8.731471098144539e-06
758,,6071,,8.985539352579508e-06
759,,6079,,8.689384230819996e-06
760,,6087,,1.0647206181602087e-05
761,,6095,,9.44391740631545e-06
762,3.2274889945983887,6099,4.5823267100786325e-06,
762,,6103,,9.354165740660392e-06
763,,6111,,8.621380402473733e-06
764,,6119,,8.6615818872815e-06
765,,6127,,8.869567864167038e-06
766,,6135,,9.218650120601524e-06
767,,6143,,9.17731631489005e-06
768,2.9033780097961426,6149,5.341761607269291e-06,
768,,6151,,8.661036190460436e-06
769,,6159,,8.962928404798731e-06
770,,6167,,9.080690688278992e-06
771,,6175,,9.821300409385003e-06
772,,6183,,8.687195077072829e-06
773,,6191,,8.453275768260937e-06
774,5.968139171600342,6199,2.573415031292825e-06,
774,,6199,,8.563974915887229e-06
775,,6207,,8.940495717979502e-06
776,,6215,,8.737157259020023e-06
777,,6223,,8.504308425472118e-06
778,,6231,,8.6322388597182e-06
779,,6239,,9.987976227421314e-06
780,,6247,,1.4636880223406479e-05
781,2.7788918018341064,6249,9.903909813147038e-06,
781,,6255,,1.217300996358972e-05
782,,6263,,1.0135504453501198e-05
783,,6271,,9.106971447181422e-06
784,,6279,,9.221324944519438e-06
785,,6287,,9.065288395504467e-06
786,,6295,,1.0087349437526427e-05
787,6.859065055847168,6299,3.5270418266009074e-06,
787,,6303,,8.542298928659875e-06
788,,6311,,8.499553587171249e-06
789,,6319,,8.352652002940886e-06
790,,6327,,8.454789167444687e-06
791,,6335,,8.88725662662182e-06
792,,6343,,1.0189211934630293e-05
793,2.1439359188079834,6349,3.337787802593084e-06,
793,,6351,,9.149948709819e-06
794,,6359,,8.605978109699208e-06
795,,6367,,8.281504051410593e-06
796,,6375,,8.714626346773002e-06
797,,6383,,8.46600960358046e-06
798,,6391,,8.220998097385745e-06
799,2.2053911685943604,6399,4.664102561946493e-06,
799,,6399,,8.25151346361963e-06
800,,6407,,9.185763701680116e-06
801,,6415,,8.78510491020279e-06
802,,6423,,8.52833272801945e-06
803,,6431,,8.307830285048112e-06
804,,6439,,8.202006938518025e-06
805,,6447,,8.66283880895935e-06
806,1.3645412921905518,6449,5.0372268560749944e-06,
806,,6455,,8.936021004046779e-06
807,,6463,,8.19879824121017e-06
808,,6471,,1.0637380000844132e-05
809,,6479,,1.3200752619013656e-05
810,,6487,,9.835989658313338e-06
811,,6495,,8.08584809419699e-06
812,0.7118204236030579,6499,3.628405920608202e-06,
812,,6503,,9.17088891583262e-06
813,,6511,,1.0543687494646292e-05
814,,6519,,8.577703738410491e-06
815,,6527,,8.214017725549638e-06
816,,6535,,8.448138942185324e-06
817,,6543,,9.77575564320432e-06
818,1.337508201599121,6549,4.20348214902333e-06,
818,,6551,,8.677005098434165e-06
819,,6559,,8.121441169350874e-06
820,,6567,,8.005466042959597e-06
821,,6575,,8.123843144858256e-06
822,,6583,,8.162400263245218e-06
823,,6591,,7.969324542500544e-06
824,1.352195143699646,6599,3.151070586682181e-06,
824,,6599,,8.52304401632864e-06
825,,6607,,8.456282557744998e-06
826,,6615,,1.046388570102863e-05
827,,6623,,8.14759641798446e-06
828,,6631,,8.023132977541536e-06
829,,6639,,8.082515705609694e-06
830,,6647,,8.00522684585303e-06
831,1.835025668144226,6649,1.0467470929143019e-05,
831,,6655,,7.955619366839528e-06
832,,6663,,7.929412277007941e-06
833,,6671,,7.93225353845628e-06
834,,6679,,8.168062777258456e-06
835,,6687,,8.28101019578753e-06
836,,6695,,7.92043920228025e-06
837,0.627589762210846,6699,2.307770773768425e-05,
837,,6703,,8.143481863953639e-06
838,,6711,,8.211625754483975e-06
839,,6719,,9.847609362623189e-06
840,,6727,,8.337245162692852e-06
841,,6735,,8.523253200110048e-06
842,,6743,,8.972675459517632e-06
843,0.9101401567459106,6749,1.1484935384942219e-05,
843,,6751,,8.021600478969049e-06
844,,6759,,8.107127541734371e-06
845,,6767,,8.359884304809384e-06
846,,6775,,8.679576239956077e-06
847,,6783,,9.717723514768295e-06
848,,6791,,7.817756340955384e-06
849,4.0140533447265625,6799,2.780128340873489e-07,
849,,6799,,7.890360393503215e-06
850,,6807,,7.732404810667504e-06
851,,6815,,7.70762017054949e-06
852,,6823,,8.347906259587035e-06
853,,6831,,7.724534953013062e-06
854,,6839,,7.668667421967257e-06
855,,6847,,7.778509825584479e-06
856,0.693387508392334,6849,2.7668324946716893e-06,
856,,6855,,9.429579222342e-06
857,,6863,,8.238807822635863e-06
858,,6871,,8.706534572411329e-06
859,,6879,,9.209533345710952e-06
860,,6887,,8.597059604653623e-06
861,,6895,,7.643811841262504e-06
862,4.11809778213501,6899,3.086840251853573e-06,
862,,6903,,9.715616215544287e-06
863,,6911,,1.2570311810122803e-05
864,,6919,,9.632557521399576e-06
865,,6927,,7.952326086524408e-06
866,,6935,,8.141768375935499e-06
867,,6943,,8.228593287640251e-06
868,6.3148627281188965,6949,2.969532260976848e-06,
868,,6951,,8.373397577088326e-06
869,,6959,,7.677840585529339e-06
870,,6967,,8.048622476053424e-06
871,,6975,,8.184038051695097e-06
872,,6983,,1.3125094483257271e-05
873,,6991,,9.528993359708693e-06
874,1.2568529844284058,6999,1.1189963515789714e-05,
874,,6999,,8.080746738414746e-06
875,,7007,,7.951938641781453e-06
876,,7015,,7.935941539471969e-06
877,,7023,,7.979854672157671e-06
878,,7031,,1.1247319889662322e-05
879,,7039,,1.5079413969942834e-05
880,,7047,,1.501634505984839e-05
881,5.5262675285339355,7049,1.0360152373323217e-05,
881,,7055,,1.01267842183006e-05
882,,7063,,9.75359944277443e-06
883,,7071,,9.3439612101065e-06
884,,7079,,8.50535616336856e-06
