track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,yaw_rad,heading_rad,length,width,ax,ay,v_lon,v_lat,a_lon,a_lat
1,24,2402.4024024024025,motorcycle,24.821885366494346,27.038867886416494,-2.1570594998302712,1.0538376264590168,2.6918104840578505,2.7267458122614197,1.5532630963888174,0.7057890044247372,0.40833252697766065,-0.30466640027809144,2.4006986392244163,-0.011201445211733496,-0.5001801426294427,0.09683435839392268
1,25,2502.5025025025025,motorcycle,24.568183283849987,27.151688551271306,-2.158830301221698,1.0350728347257743,2.7110525333548425,2.7365375566174395,1.5532630963888174,0.7057890044247372,0.24293926224144574,-0.25916389868780243,2.3938161840156265,-0.039599492485141274,-0.3289338194937602,0.1341191780273271
1,26,2602.602602602603,motorcycle,24.308756502140785,27.2566941688624,-2.1512985982595563,1.0278659292967078,2.7220734014457197,2.730615302993347,1.5532630963888174,0.7057890044247372,0.17783445101332654,-0.18650054377377656,2.3834202802186018,-0.06246435243560566,-0.23837918266840175,0.09789233915618904
1,27,2702.702702702703,motorcycle,24.07561681219302,27.35242851889796,-2.1154840718172174,1.0277003941557596,2.7274779059280454,2.706029450067062,1.5532630963888174,0.7057890044247372,0.24769714947456328,-0.11473778684137725,2.3501940489250086,-0.0896040772383202,-0.2729281765337279,0.005371037242070192
1,28,2802.802802802803,motorcycle,23.857663895175634,27.447154558762307,-2.0745372341524813,1.042727442186254,2.716293037027402,2.6721408455842255,1.5532630963888174,0.7057890044247372,0.3103423653695185,-0.01191239310227779,2.3199502040581943,-0.09389518232400196,-0.2876105421711489,-0.11719413331984102
1,29,2902.902902902903,motorcycle,23.613800496710628,27.56406235117138,-2.053645564191808,1.0798090481281546,2.6992015799510183,2.645614866650033,1.5532630963888174,0.7057890044247372,0.27088493631428096,0.1365296917560419,2.318210342044683,-0.09668760924334396,-0.18635843702251015,-0.23935233110107573
1,30,3003.003003003003,motorcycle,23.3435418233864,27.706428498393283,-2.045598585457196,1.1313723811652159,2.674725396297415,2.6240675514469367,1.5532630963888174,0.7057890044247372,0.19692914780930404,0.28350826602579754,2.3359046633823364,-0.08959040839613674,-0.04824979677440194,-0.3418040129563754
1,31,3103.103103103103,motorcycle,23.108563477723028,27.84796413828178,-2.0243949097616283,1.1804651302881184,2.656793958788308,2.6139946166980943,1.5532630963888174,0.7057890044247372,0.20271202912271902,0.36384366736328866,2.3412538892663743,-0.10100940792823121,-0.00979111594828852,-0.41638745788016324
1,32,3203.2032032032034,motorcycle,22.89646837837764,27.981464112985698,-1.9979738627820336,1.2350388462587245,2.6480491333576373,2.6008231120609677,1.5532630963888174,0.7057890044247372,0.22648488059173982,0.43424796956297107,2.3446339882523985,-0.14110977733627195,0.006268658933828358,-0.4897217619438501
1,33,3303.3033033033034,motorcycle,22.681433145309676,28.119105556298656,-1.980934169305252,1.3095576949718422,2.6354573447475556,2.573960918019444,1.5532630963888174,0.7057890044247372,0.20464381052333325,0.5546745158338416,2.367448349565593,-0.18501311229262318,0.08992008651017949,-0.5843434655602974
1,34,3403.4034034034034,motorcycle,22.482580110675197,28.253507348174587,-1.9680243235966777,1.4050484755224752,2.620033554954951,2.5272845656781406,1.5532630963888174,0.7057890044247372,0.1752648620829383,0.709685602145517,2.406403463293741,-0.23770428831655577,0.20162621765869318,-0.7026509048782659
1,35,3503.5035035035035,motorcycle,22.294130012321826,28.386499173821377,-1.9562001636153867,1.5175409905541957,2.5871704514868843,2.4695168439972495,1.5532630963888174,0.7057890044247372,0.15308092488058428,0.8704565334218168,2.462083405040089,-0.26037481592365497,0.3281035743936592,-0.8206560732786459
1,36,3603.603603603604,motorcycle,22.040820095254762,28.575264623900935,-1.9602307243058419,1.6505466608556845,2.5381924625218564,2.4237526951723223,1.5532630963888174,0.7057890044247372,0.07801848722532757,1.0483698677445021,2.5506707332184737,-0.24675409394210623,0.5306514895972017,-0.9075104740617733
1,37,3703.703703703704,motorcycle,21.814526083138105,28.77737392134939,-1.949842884688358,1.7720878538996188,2.4914688079669554,2.3826723487936174,1.5532630963888174,0.7057890044247372,0.08801770207534493,1.112748433588267,2.6247103617123244,-0.23038696583863771,0.6034670582062889,-0.9390333870484123
1,38,3803.803803803804,motorcycle,21.608743709583926,28.980674300067097,-1.9136568220159327,1.8638047199159031,2.44770019139043,2.3529825516932363,1.5532630963888174,0.7057890044247372,0.1941907372041154,1.0364627982030812,2.663114797903498,-0.2089737773413871,0.5135670591008336,-0.9209853692004882
1,39,3903.903903903904,motorcycle,21.423970656300206,29.17673366064909,-1.8617582111369702,1.9324891506481565,2.416936134863654,2.3249215843919364,1.5532630963888174,0.7057890044247372,0.320083944254577,0.9004644212973595,2.674954062348532,-0.21278796590467497,0.3572427919022386,-0.8863788653989046
1,40,4004.004004004004,motorcycle,21.23610263568741,29.379894386748166,-1.792933253538336,1.974772010788607,2.3827544724303857,2.296524069190615,1.5532630963888174,0.7057890044247372,0.46274899271703124,0.7148686171277931,2.659815635353186,-0.19928605613130101,0.15609868497601365,-0.8371421447780476
1,41,4104.104104104104,motorcycle,21.053483582627265,29.586522000917167,-1.70760047611174,1.9883636129572528,2.348252755012866,2.278904724764061,1.5532630963888174,0.7057890044247372,0.6140513679860401,0.49005018038793713,2.614935506735981,-0.1777682169593271,-0.08147912755156672,-0.7813894122633174
1,42,4204.204204204204,motorcycle,20.898756902258373,29.77367057525414,-1.6258794045580236,2.0003775168580566,2.3336770468499064,2.2681118296280927,1.5532630963888174,0.7057890044247372,0.6926062727739919,0.3463936367907411,2.569463173255477,-0.20700978093088485,-0.22820543706647556,-0.7400096480373048
1,43,4304.304304304304,motorcycle,20.729557801069678,29.98030743039978,-1.5644254298115832,2.0414291068675774,2.314742095827455,2.24007332140615,1.5532630963888174,0.7057890044247372,0.6620600718268099,0.371128327881905,2.5615114911143504,-0.23134088418705612,-0.17526769887863597,-0.7384720767866089
1,44,4404.404404404404,motorcycle,20.563959002323685,30.19349803172472,-1.5048496787218644,2.094018527190262,2.2910483208519934,2.2037090394654317,1.5532630963888174,0.7057890044247372,0.636088264302913,0.4310086237710126,2.566507006336563,-0.25005586214025377,-0.09558421993125826,-0.7623912188955271
1,45,4504.504504504504,motorcycle,20.405525434015903,30.406735315207456,-1.431583663832414,2.137446702327561,2.256975948261156,2.1669749350784495,1.5532630963888174,0.7057890044247372,0.6732957449684116,0.43211074352117623,2.5607145788951233,-0.24668003015399287,-0.09227875321672802,-0.794689553576589
1,46,4604.604604604605,motorcycle,20.26694719755495,30.617204729315425,-1.3482269078584368,2.1761735273887046,2.228034883836061,2.1329183594815326,1.5532630963888174,0.7057890044247372,0.7351941538330744,0.4145512789753899,2.546514380722036,-0.2621288331275009,-0.12096145707071448,-0.8353032578852974
1,47,4704.704704704705,motorcycle,20.131151084369716,30.831266559739028,-1.2589232140037585,2.219459585604191,2.1956686743933567,2.0957473534835023,1.5532630963888174,0.7057890044247372,0.796126457270549,0.42149141644080895,2.536527831742159,-0.2773356624837531,-0.1238835272132241,-0.8922584949355455
1,48,4804.804804804805,motorcycle,20.002548582790922,31.048777704114276,-1.1641107023128352,2.2720196055546245,2.161967736101672,2.057655440412948,1.5532630963888174,0.7057890044247372,0.854768520315229,0.4617053194177945,2.5352299725186804,-0.29972621124420196,-0.09304300635971574,-0.9670284505991122
1,49,4904.904904904905,motorcycle,19.8824899620458,31.265133775620452,-1.0645658183474649,2.342809297639871,2.1279780550652787,2.016974311251673,1.5532630963888174,0.7057890044247372,0.9089981131347887,0.5570089932665208,2.551394974941769,-0.3353199495161666,-0.007914137031648727,-1.0660553244074313
1,50,5005.005005005005,motorcycle,19.768752278896805,31.48064290333692,-0.9602263371716604,2.443855132098208,2.0932260270976424,1.9683258076979773,1.5532630963888174,0.7057890044247372,0.9607696138071256,0.732658488121299,2.597008366871883,-0.38731133171944354,0.15551694708321612,-1.1981991446338112
1,51,5105.105105105105,motorcycle,19.659752231970742,31.702999708981633,-0.8480418339494133,2.582088541403034,2.0541323003124274,1.9037570989100545,1.5532630963888174,0.7057890044247372,1.022868086775882,0.9843441573015688,2.68042424981403,-0.4490902234318046,0.3962238428118638,-1.3631578079392306
1,52,5205.205205205206,motorcycle,19.551644097332886,31.947585768938403,-0.7195716434457915,2.7378775832863913,2.0017206562179375,1.8172433716868577,1.5532630963888174,0.7057890044247372,1.124020576944775,1.2064061197257567,2.788153764363914,-0.48985262822275943,0.6266009716432712,-1.5251915307405592
1,53,5305.305305305305,motorcycle,19.44268664781786,32.22597722091322,-0.5709251428528082,2.8556835673552308,1.9213876233242504,1.7373147278827668,1.5532630963888174,0.7057890044247372,1.2641546039321385,1.1949439415388246,2.878057813298274,-0.4445979969781161,0.6880773177662344,-1.5976631343430279
1,54,5405.405405405406,motorcycle,19.344868795332747,32.59081463482086,-0.41633216599185796,2.9309691688192077,1.8202758687985727,1.6534677397828286,1.5532630963888174,0.7057890044247372,1.3729474692687726,1.0230207027775766,2.9430217171903403,-0.3202122938836814,0.6523688136563195,-1.5830259134492084
1,55,5505.505505505505,motorcycle,19.297837094083242,32.90142477671755,-0.27348024204345467,2.9161186280191838,1.744415544901466,1.6073075971432733,1.5532630963888174,0.7057890044247372,1.3939674010906993,0.5682589927055056,2.919520957809841,-0.23438573416004005,0.31891031993375984,-1.4711762660993348
1,56,5605.605605605606,motorcycle,19.263517309842612,33.18472565163924,-0.15537662581920955,2.8353358807206557,1.6913755795477243,1.5851606979078203,1.5532630963888174,0.7057890044247372,1.3108429979223515,0.03433717067810582,2.8334386940233216,-0.1868063691750135,-0.12358987846926336,-1.3054554563186702
1,57,5705.705705705705,motorcycle,19.232796755240813,33.446526157218685,-0.06486302843584349,2.723302296576096,1.6533126735704922,1.5709271170836827,1.5532630963888174,0.7057890044247372,1.1529847288225632,-0.41350440092010804,2.7193823332714935,-0.15981969992900055,-0.5071295917981046,-1.1149794848341492
1,58,5805.805805805806,motorcycle,19.19900505107545,33.70169128649263,-0.000819118663349272,2.6076835748891263,1.6226146107741604,1.5654740251102206,1.5532630963888174,0.7057890044247372,0.9537514723585178,-0.7013858801289816,2.6042257938986095,-0.13424720516671998,-0.7498440833467239,-0.9161429334663111
1,59,5905.905905905906,motorcycle,19.164894006298574,33.94483565679357,0.041174095337169675,2.523766534286305,1.6031105483891033,1.5651401801275837,1.5532630963888174,0.7057890044247372,0.7463447741302651,-0.7545519162260793,2.521118701884568,-0.12269195865342322,-0.7782713489286271,-0.7215766235049607
1,60,6006.006006006006,motorcycle,19.1309183232788,34.18795734996996,0.06721462044954299,2.4986067579685605,1.588180543897121,1.5637638511284877,1.5532630963888174,0.7057890044247372,0.557588296460346,-0.5591933002615189,2.497060799547108,-0.11063859875058807,-0.568801552978012,-0.5477833958205759
1,61,6106.106106106106,motorcycle,19.09983580043428,34.454786977864025,0.08291536619891862,2.542632610530215,1.5782217559260225,1.561718392032671,1.5532630963888174,0.7057890044247372,0.4020106010231836,-0.17134893080487668,2.541946837770192,-0.10179304511467704,-0.17432928079012067,-0.40072719059504186
1,62,6206.206206206206,motorcycle,19.06768683602138,34.7383698064887,0.09287991341098059,2.6196505433380506,1.5663686737527944,1.5544440651247933,1.5532630963888174,0.7057890044247372,0.28458527429639946,0.19387979737019329,2.6200361041068794,-0.08128013719858804,0.1951379376911891,-0.28372405511040777
1,63,6306.306306306306,motorcycle,19.038821978372525,35.030621784480374,0.09895477551018592,2.7083663037884493,1.5575037830011622,1.5493222654514422,1.5532630963888174,0.7057890044247372,0.19766200983125312,0.4626853083975089,2.7094423563124197,-0.0629460158642511,0.4652717862162918,-0.19149446385869637
1,64,6406.406406406407,motorcycle,19.013272506098975,35.345816874590746,0.1026134902282278,2.8027168944072725,1.5579272049404915,1.5510931698791743,1.5532630963888174,0.7057890044247372,0.13511401669363682,0.6489870832727469,2.803805321675552,-0.06653748354587924,0.650672093995029,-0.12675116511527518
1,65,6506.506506506507,motorcycle,18.979850302634272,35.63859925831296,0.1070538130086804,2.8756431834292537,1.5533420930740978,1.5435666482293806,1.5532630963888174,0.7057890044247372,0.09988030027653168,0.6798692874737923,2.877073609205788,-0.05684790668450391,0.6815089745089151,-0.0879990914570086
1,66,6606.606606606607,motorcycle,18.952323681653304,35.94198072423106,0.11221801577567195,2.9333611541514433,1.549766305782298,1.5380809912611115,1.5532630963888174,0.7057890044247372,0.08113279814090973,0.6397782287603064,2.9350722945703533,-0.050509102098893095,0.6413428579301448,-0.06766129995679017
1,67,6706.706706706707,motorcycle,18.928924331328613,36.24705673715687,0.11782436361596112,2.9760059613959777,1.545375030602895,1.530864881030984,1.5532630963888174,0.7057890044247372,0.07137841818237217,0.5567919069246714,2.9780393281594097,-0.04214051330674588,0.5584263418507847,-0.05720250804099507
1,68,6806.806806806807,motorcycle,18.90924960715193,36.54778861490361,0.1219867691283467,3.003089602081726,1.5369622785949928,1.5276563694291514,1.5532630963888174,0.7057890044247372,0.05981077851524122,0.4456707982013072,3.005497402243211,-0.020329660180720716,0.447438988005934,-0.044700577269372634
1,69,6906.906906906907,motorcycle,18.897055652307632,36.846476923504575,0.1237629602474043,3.0198767728773053,1.5333295550379342,1.5292367119742083,1.5532630963888174,0.7057890044247372,0.04347933068787886,0.337756210811354,3.0223933450253053,-0.01055753947632597,0.3391478234419758,-0.030797142615511107
1,70,7007.007007007007,motorcycle,18.885866872611015,37.14594591027657,0.12387199098778218,3.032294703030487,1.5322549886916295,1.531082175240036,1.5532630963888174,0.7057890044247372,0.027022297141546518,0.25479144177210916,3.0348158542646693,-0.0069402364392174565,0.25564344483508705,-0.01718465757488162
1,71,7107.107107107107,motorcycle,18.874282805952596,37.4494655547058,0.12311433389172981,3.0419788998498962,1.5321039605855737,1.5320313382610662,1.5532630963888174,0.7057890044247372,0.013592985518929509,0.19343341990213336,3.044464508214556,-0.005350192846410792,0.19381445700765398,-0.0061002823853589265
1,72,7207.207207207208,motorcycle,18.86530535502017,37.75549261923121,0.12200337808049108,3.049195948523567,1.5322203709111648,1.5324284197288582,1.5532630963888174,0.7057890044247372,0.004007076814707014,0.14632772232382876,3.051632698693171,-0.0043161351021585165,0.14637339884651007,0.0016392361632716736
1,73,7307.307307307307,motorcycle,18.86325740299651,38.05991357612342,0.12088452748801062,3.0551539321716454,1.5323438341068534,1.5325709332356907,1.5532630963888174,0.7057890044247372,-0.0018879318113835426,0.11262662426764446,3.0575427100289954,-0.0033458329926047,0.11247079219474633,0.006216243522882618
1,74,7407.407407407408,motorcycle,18.867593192470643,38.364478930890904,0.11999009471181643,3.0615611387244153,1.532422420813161,1.5326493571591382,1.5532630963888174,0.7057890044247372,-0.004623950612610847,0.09375150527521109,3.063910612837654,-0.0024465316839702572,0.09350509104247735,0.00821727508203398
