avg_train_projected_errors,avg_val_projected_errors,epoch,error,step,train_loss,val_error,val_loss
,,1,0.1285637617111206,3149,4.44799388787942e-06,,
,,1,0.0022124419920146465,3199,2.968998614960583e-06,,
,0.0779283937965594,1,,3201,,0.07913258671760559,2.5416059088456677e-06
0.1376250818153798,,1,,3201,,,
,,2,0.07896171510219574,3249,3.04655873151205e-06,,
,,2,0.11726158112287521,3299,9.788467650651e-06,,
,,2,0.05662723630666733,3349,5.742793291574344e-06,,
,,2,0.03361613303422928,3399,3.1162251161731547e-06,,
,,2,0.21080628037452698,3449,4.988226919522276e-06,,
,,2,0.08803539723157883,3499,2.5696508600958623e-06,,
,,2,0.20459894835948944,3549,5.651380888593849e-06,,
,,2,0.11247137933969498,3599,5.116232387081254e-06,,
,,2,1.2519781589508057,3649,1.735921250656247e-05,,
,,2,0.08974589407444,3699,3.0839119062875398e-06,,
,,2,0.1649332195520401,3749,4.7217558858392294e-06,,
,,2,0.12566344439983368,3799,5.517427325685276e-06,,
,,2,0.010820095427334309,3849,2.843079073500121e-06,,
,,2,0.03326919302344322,3899,5.988254997646436e-06,,
,,2,0.18699754774570465,3949,4.407044343679445e-06,,
,,2,0.6659256815910339,3999,3.8094152841949835e-05,,
,,2,0.053336676210165024,4049,1.8697270434131497e-06,,
,,2,0.2875823676586151,4099,8.132392395054922e-06,,
,,2,0.28876304626464844,4149,5.2227687774575315e-06,,
,,2,0.308792382478714,4199,3.4457061701687053e-06,,
,,2,0.12064000964164734,4249,3.6613791962736286e-06,,
,,2,0.022632040083408356,4299,1.8293145558345714e-06,,
,,2,0.006678562145680189,4349,5.245413376542274e-06,,
,,2,0.02305440604686737,4399,1.2318141671130434e-06,,
,,2,0.15951067209243774,4449,2.5528829610266257e-06,,
,,2,0.05144598335027695,4499,3.124223894701572e-06,,
,,2,0.04503314942121506,4549,1.5528095218542148e-06,,
,,2,0.0228488277643919,4599,1.2990605000595679e-06,,
,,2,0.013727591373026371,4649,1.9347357920196373e-06,,
,,2,0.02571622096002102,4699,2.564325768616982e-06,,
,,2,0.04583369940519333,4749,2.77136769000208e-06,,
,,2,0.07553555816411972,4799,6.625526566494955e-06,,
,0.162598899788165,2,,4802,,0.16508789360523224,8.555227395845577e-06
0.14418647153828332,,2,,4802,,,
,,3,0.028340402990579605,4849,3.133112386421999e-06,,
,,3,0.01617504470050335,4899,1.9388501186767826e-06,,
,,3,0.06440453231334686,4949,2.8309748358879006e-06,,
,,3,0.061439935117959976,4999,3.074485221077339e-06,,
,,3,0.023925302550196648,5049,1.576203203512705e-06,,
,,3,0.04993625730276108,5099,2.2066658402764006e-06,,
,,3,0.08343558758497238,5149,2.3648883598070825e-06,,
,,3,0.04443433880805969,5199,5.295816663419828e-06,,
,,3,0.01891394332051277,5249,1.492644628342532e-06,,
,,3,0.09088803827762604,5299,3.522573933878448e-06,,
,,3,0.10292405635118484,5349,1.7149570794572355e-06,,
,,3,0.03196444362401962,5399,5.006622814107686e-06,,
,,3,0.026892084628343582,5449,2.572296125435969e-06,,
,,3,0.031371645629405975,5499,3.872071829391643e-06,,
,,3,0.024143626913428307,5549,1.6154235709109344e-06,,
,,3,0.004241587594151497,5599,2.863257122953655e-06,,
,,3,0.0799594521522522,5649,2.9318866836547386e-06,,
,,3,0.07317522913217545,5699,2.2460635591414757e-06,,
,,3,0.034146957099437714,5749,1.7154355873572058e-06,,
,,3,0.009752380661666393,5799,2.282380819451646e-06,,
,,3,0.04892783984541893,5849,3.979303528467426e-06,,
,,3,0.0886901468038559,5899,1.2576247172546573e-05,,
,,3,0.21559172868728638,5949,4.392445589473937e-06,,
,,3,0.030774354934692383,5999,2.9403013286355417e-06,,
,,3,0.13487067818641663,6049,2.1051682779216208e-06,,
,,3,1.2916688919067383,6099,1.2529282685136423e-05,,
,,3,0.08676810562610626,6149,1.0979786111420253e-06,,
,,3,0.2544669806957245,6199,3.4778508961608168e-06,,
,,3,0.005306895822286606,6249,2.5856875254248735e-06,,
,,3,0.13294662535190582,6299,6.516578196169576e-06,,
,,3,0.07208923995494843,6349,3.421049768803641e-06,,
,,3,0.042871955782175064,6399,1.4594589856642415e-06,,
,0.04270511464173565,3,,6403,,0.04336684197187424,3.254459215895622e-06
0.12691048475307526,,3,,6403,,,
,,4,0.002520402893424034,6449,1.4068393738853047e-06,,
,,4,0.2666386365890503,6499,3.501068476907676e-06,,
,,4,0.1578579843044281,6549,5.004596459912136e-06,,
,,4,0.009095525369048119,6599,3.472960088402033e-06,,
,,4,0.014898708090186119,6649,2.4163141461031046e-06,,
,,4,0.12470449507236481,6699,2.475477003827109e-06,,
,,4,0.19736477732658386,6749,3.915998604497872e-06,,
,,4,0.009047071449458599,6799,2.69636348093627e-06,,
,,4,0.016685210168361664,6849,1.0570865924819373e-06,,
,,4,0.015378128737211227,6899,1.0890889825532213e-06,,
,,4,0.12052726000547409,6949,3.5568759813031647e-06,,
,,4,0.7257876992225647,6999,6.292601028690115e-06,,
,,4,0.009448914788663387,7049,1.1540786317709717e-06,,
,,4,0.0043820044957101345,7099,3.7038767004560214e-06,,
,,4,0.22668790817260742,7149,5.2952173064113595e-06,,
,,4,0.021389959380030632,7199,2.0664697331085335e-06,,
,,4,0.018248938024044037,7249,1.6845445998114883e-06,,
,,4,0.0362732969224453,7299,1.3360737511902698e-06,,
,,4,0.0031293313950300217,7349,1.6719990298952325e-06,,
,,4,0.07030315697193146,7399,1.127164523495594e-06,,
,,4,0.0888708159327507,7449,6.016440238454379e-06,,
,,4,0.02292351797223091,7499,2.0608115391951287e-06,,
,,4,0.04393104836344719,7549,2.1114403807587223e-06,,
,,4,0.01870660111308098,7599,1.8304465356777655e-06,,
,,4,0.06160762161016464,7649,1.503445901107625e-06,,
,,4,0.6319207549095154,7699,6.514914275612682e-06,,
,,4,0.01494534034281969,7749,1.7430193111067638e-06,,
,,4,0.06926138699054718,7799,1.54209965330665e-06,,
,,4,0.04508742317557335,7849,1.5281800642696908e-06,,
,,4,0.5083860158920288,7899,6.922121883690124e-06,,
,,4,0.013478959910571575,7949,1.2345494724286254e-06,,
,,4,0.05122215673327446,7999,1.6079329725471325e-06,,
,0.01847132371879494,4,,8004,,0.01875009387731552,1.338465608569095e-06
0.09414245596375162,,4,,8004,,,
,,5,0.030834101140499115,8049,1.5614089079463156e-06,,
,,5,0.06812844425439835,8099,3.5862763070326764e-06,,
,,5,0.18868258595466614,8149,4.427041403687326e-06,,
,,5,0.018410664051771164,8199,9.120296908804448e-07,,
,,5,0.10692176967859268,8249,1.6547338645978016e-06,,
,,5,0.0355912409722805,8299,2.2809385882283095e-06,,
,,5,0.07475075870752335,8349,1.982252797461115e-06,,
,,5,0.44227737188339233,8399,5.318662260833662e-06,,
,,5,0.14525999128818512,8449,6.035617388988612e-06,,
,,5,0.06052003055810928,8499,1.417455109731236e-06,,
,,5,0.2633141875267029,8549,2.714961283345474e-06,,
,,5,0.0429362952709198,8599,2.4655846573296003e-06,,
,,5,0.075199656188488,8649,2.0277718704164727e-06,,
,,5,0.04012884944677353,8699,1.3344763374334434e-06,,
,,5,0.10776972025632858,8749,2.7838309506478254e-06,,
,,5,0.14637556672096252,8799,3.5874397781299194e-06,,
,,5,0.1837833672761917,8849,4.23263554694131e-06,,
,,5,0.04811965674161911,8899,9.985948281610035e-07,,
,,5,0.12000689655542374,8949,3.806233507930301e-06,,
,,5,0.0402759313583374,8999,1.187690372717043e-06,,
,,5,0.13292379677295685,9049,2.37498784372292e-06,,
,,5,0.013067338615655899,9099,2.945252845165669e-06,,
,,5,0.05520850419998169,9149,1.6958770174824167e-06,,
,,5,0.023281658068299294,9199,3.822342478088103e-06,,
